Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost,Car_Age,Price_Category,Mileage_Category
1029,Mahindra,Thar,2016,Electric,Automatic,1910000,17.1,1200,7,8600,9,Mid Range,Low Mileage
1030,Renault,Kiger,2016,Diesel,Automatic,2970000,12.5,800,5,6400,9,Luxury,Low Mileage
1031,Maruti Suzuki,Ertiga,2024,CNG,Manual,1030000,21.5,1200,7,14100,1,Mid Range,High Mileage
1032,Toyota,Camry,2020,Diesel,Automatic,920000,10.7,1200,5,12000,5,Budget,Low Mileage
1033,Renault,Kiger,2015,Electric,Manual,1880000,20.6,1800,7,22400,10,Mid Range,High Mileage
1034,Toyota,Innova,2024,Petrol,Manual,1100000,19.3,1500,4,7900,1,Mid Range,Low Mileage
1035,Maruti Suzuki,Baleno,2021,Diesel,Automatic,440000,23.8,1800,5,7300,4,Budget,High Mileage
1036,Tata Motors,Altroz,2017,Petrol,Automatic,520000,28.3,2500,5,21200,8,Budget,High Mileage
1037,Maruti Suzuki,Baleno,2024,Diesel,Automatic,790000,19,2000,4,10300,1,Budget,Low Mileage
1038,Tata Motors,Harrier,2020,Petrol,Manual,1220000,17.9,1000,7,22800,5,Mid Range,Low Mileage
1039,Maruti Suzuki,Swift,2016,Diesel,Automatic,1810000,23.2,1200,7,23700,9,Mid Range,High Mileage
1040,Kia,Carens,2024,Electric,Manual,2230000,11.9,1500,5,13300,1,Luxury,Low Mileage
1041,Kia,EV6,2017,Electric,Automatic,1240000,22.6,2500,5,11800,8,Mid Range,High Mileage
1042,Kia,Carens,2023,Electric,Automatic,2460000,24.2,2000,6,23200,2,Luxury,High Mileage
1043,Volkswagen,Vento,2020,Electric,Automatic,2210000,15.6,1200,6,13100,5,Luxury,Low Mileage
1044,Toyota,Urban Cruiser,2024,Diesel,Manual,1260000,25.2,1500,5,11900,1,Mid Range,High Mileage
1045,Mahindra,Scorpio,2021,CNG,Automatic,3280000,25.3,1800,4,7000,4,Luxury,High Mileage
1046,Maruti Suzuki,WagonR,2024,Electric,Automatic,3280000,19.5,800,7,5400,1,Luxury,Low Mileage
1047,Maruti Suzuki,Baleno,2018,Electric,Manual,1950000,29.2,1500,5,17000,7,Mid Range,High Mileage
1048,Tata Motors,Tiago,2023,Petrol,Manual,520000,20.8,1500,7,24500,2,Budget,High Mileage
1049,Tata Motors,Punch,2018,Electric,Automatic,2020000,20.3,1800,6,5500,7,Luxury,High Mileage
1050,Maruti Suzuki,WagonR,2018,Electric,Automatic,2790000,22.3,1200,5,14800,7,Luxury,High Mileage
1051,Renault,Duster,2022,Electric,Automatic,1240000,28.7,2000,5,10200,3,Mid Range,High Mileage
1052,Kia,Sonet,2019,Petrol,Manual,3070000,29.8,800,4,11100,6,Luxury,High Mileage
1053,Maruti Suzuki,Ertiga,2024,CNG,Manual,860000,12.4,2000,5,11800,1,Budget,Low Mileage
1054,Volkswagen,Taigun,2016,Diesel,Automatic,2480000,12.1,1000,4,10300,9,Luxury,Low Mileage
1055,Mahindra,Bolero,2022,Diesel,Automatic,1040000,12.6,2500,7,20900,3,Mid Range,Low Mileage
1056,Renault,Kwid,2020,Petrol,Automatic,480000,19.5,1000,7,24300,5,Budget,Low Mileage
1057,Renault,Kiger,2019,CNG,Automatic,2200000,22.8,1500,4,10100,6,Luxury,High Mileage
1058,Renault,Duster,2016,Diesel,Manual,2510000,11.2,800,4,10800,9,Luxury,Low Mileage
1059,Honda,Civic,2019,Diesel,Automatic,2970000,27.7,2500,7,11900,6,Luxury,High Mileage
1060,Honda,Jazz,2015,CNG,Manual,680000,16.9,2500,7,7400,10,Budget,Low Mileage
1061,Tata Motors,Nexon,2019,Diesel,Manual,620000,19.5,1000,5,16600,6,Budget,Low Mileage
1062,Skoda,Octavia,2019,Diesel,Automatic,1230000,15.3,1800,6,23900,6,Mid Range,Low Mileage
1063,Volkswagen,Tiguan,2017,CNG,Manual,920000,13.5,2500,5,13800,8,Budget,Low Mileage
1064,Renault,Duster,2016,Electric,Manual,3120000,28.7,1500,6,7900,9,Luxury,High Mileage
1065,Honda,WR-V,2020,Electric,Manual,2010000,21.7,1800,7,5300,5,Luxury,High Mileage
1066,Tata Motors,Nexon,2015,Petrol,Manual,2640000,18.5,1000,7,22300,10,Luxury,Low Mileage
1067,Toyota,Camry,2021,Petrol,Manual,1910000,21.6,1800,4,16300,4,Mid Range,High Mileage
1068,Toyota,Fortuner,2017,Petrol,Manual,1860000,20.2,800,4,17800,8,Mid Range,High Mileage
1069,Kia,Carens,2023,Petrol,Automatic,1170000,12.8,1500,4,24200,2,Mid Range,Low Mileage
1070,Skoda,Superb,2022,Diesel,Automatic,1500000,11.5,2000,5,15700,3,Mid Range,Low Mileage
1071,Tata Motors,Nexon,2024,Petrol,Automatic,2270000,24.6,1000,6,15900,1,Luxury,High Mileage
1072,Mahindra,Bolero,2016,Diesel,Automatic,2810000,28.2,1800,4,9400,9,Luxury,High Mileage
1073,Tata Motors,Altroz,2015,CNG,Manual,1500000,16.8,2500,6,10500,10,Mid Range,Low Mileage
1074,Hyundai,Creta,2019,Petrol,Manual,1320000,20.8,1800,6,19300,6,Mid Range,High Mileage
1075,Maruti Suzuki,WagonR,2016,Petrol,Automatic,3000000,18.9,800,4,14700,9,Luxury,Low Mileage
1076,Tata Motors,Harrier,2019,Electric,Manual,2120000,25,1200,5,12500,6,Luxury,High Mileage
1077,Maruti Suzuki,WagonR,2016,CNG,Automatic,1700000,20.2,1500,4,10600,9,Mid Range,High Mileage
1078,Maruti Suzuki,Swift,2015,Petrol,Manual,2830000,25,1200,6,8900,10,Luxury,High Mileage
1079,Renault,Duster,2017,Petrol,Manual,2900000,17.9,800,5,7000,8,Luxury,Low Mileage
1080,Honda,City,2016,Electric,Automatic,940000,15.4,800,7,16700,9,Budget,Low Mileage
1081,Kia,Carnival,2022,Petrol,Manual,450000,18.9,1500,7,6400,3,Budget,Low Mileage
1082,Skoda,Rapid,2024,Petrol,Automatic,3100000,24.4,1000,6,22600,1,Luxury,High Mileage
1083,Toyota,Fortuner,2019,CNG,Automatic,2970000,19.6,2000,6,22000,6,Luxury,Low Mileage
1084,Kia,Sonet,2018,Diesel,Manual,3020000,13.6,800,4,20500,7,Luxury,Low Mileage
1085,Toyota,Urban Cruiser,2018,Petrol,Manual,2680000,13.2,2500,7,6800,7,Luxury,Low Mileage
1086,Mahindra,Bolero,2020,CNG,Automatic,900000,16.6,2500,5,13800,5,Budget,Low Mileage
1087,Honda,Amaze,2018,Petrol,Automatic,1320000,22.7,1800,5,16200,7,Mid Range,High Mileage
1088,Volkswagen,Polo,2017,Electric,Automatic,3130000,21.7,1500,7,10000,8,Luxury,High Mileage
1089,Hyundai,Verna,2024,Petrol,Manual,2140000,19.6,1200,7,13500,1,Luxury,Low Mileage
1090,Volkswagen,Vento,2024,Electric,Automatic,1320000,23.6,1500,5,19300,1,Mid Range,High Mileage
1091,Honda,City,2018,Petrol,Automatic,1660000,12.5,1800,7,22900,7,Mid Range,Low Mileage
1092,Kia,Carnival,2020,CNG,Automatic,2340000,10.9,1000,4,15900,5,Luxury,Low Mileage
1093,Hyundai,i20,2018,Petrol,Manual,2130000,20.3,1200,7,23300,7,Luxury,High Mileage
1094,Skoda,Superb,2017,Diesel,Manual,1520000,24.4,1800,5,7600,8,Mid Range,High Mileage
1095,Kia,EV6,2022,Diesel,Automatic,3080000,23.9,800,4,6300,3,Luxury,High Mileage
1096,Honda,Amaze,2023,Electric,Automatic,1060000,19.5,1000,7,10000,2,Mid Range,Low Mileage
1097,Tata Motors,Altroz,2018,Electric,Manual,2280000,27.4,1200,6,14400,7,Luxury,High Mileage
1098,Hyundai,i10,2017,Electric,Automatic,1870000,25.4,1200,4,10000,8,Mid Range,High Mileage
1099,Toyota,Fortuner,2020,Petrol,Manual,2510000,22.6,1000,5,21300,5,Luxury,High Mileage
1100,Maruti Suzuki,Ertiga,2017,Diesel,Manual,2910000,23.2,800,6,11100,8,Luxury,High Mileage
1101,Maruti Suzuki,Dzire,2020,Petrol,Automatic,3280000,10.3,1200,7,19700,5,Luxury,Low Mileage
1102,Kia,Carens,2018,Electric,Manual,980000,18,800,4,19400,7,Budget,Low Mileage
1103,Kia,Seltos,2021,Electric,Manual,2720000,26.8,2000,7,18300,4,Luxury,High Mileage
1104,Honda,WR-V,2024,Electric,Automatic,2660000,14.7,2000,4,15800,1,Luxury,Low Mileage
1105,Tata Motors,Harrier,2019,Diesel,Automatic,2030000,16.6,800,4,8900,6,Luxury,Low Mileage
1106,Renault,Kiger,2020,CNG,Manual,1880000,17.9,800,4,22800,5,Mid Range,Low Mileage
1107,Mahindra,Bolero,2019,CNG,Manual,1800000,11.4,1200,4,23500,6,Mid Range,Low Mileage
1108,Skoda,Rapid,2024,Petrol,Manual,2400000,12.5,2000,6,11500,1,Luxury,Low Mileage
1109,Skoda,Superb,2017,CNG,Manual,860000,28.2,800,7,6300,8,Budget,High Mileage
1110,Hyundai,Verna,2020,Diesel,Manual,3410000,12.1,1200,7,17100,5,Luxury,Low Mileage
1111,Hyundai,Venue,2021,Diesel,Manual,3080000,23.6,1200,6,24400,4,Luxury,High Mileage
1112,Honda,Amaze,2017,Petrol,Automatic,530000,15.6,1500,6,16000,8,Budget,Low Mileage
1113,Honda,WR-V,2016,Diesel,Automatic,1170000,15.8,1200,6,11700,9,Mid Range,Low Mileage
1114,Kia,Sonet,2017,CNG,Manual,970000,12.9,1000,7,7000,8,Budget,Low Mileage
1115,Volkswagen,Taigun,2021,CNG,Automatic,3220000,19,1000,4,15700,4,Luxury,Low Mileage
1116,Mahindra,XUV300,2016,Diesel,Manual,2450000,20.9,800,7,15700,9,Luxury,High Mileage
1117,Honda,WR-V,2018,Electric,Automatic,540000,18.1,2000,6,20100,7,Budget,Low Mileage
1118,Hyundai,i20,2021,Petrol,Automatic,2300000,19.7,1000,6,16800,4,Luxury,Low Mileage
1119,Volkswagen,Tiguan,2017,Diesel,Automatic,2460000,21.1,800,7,23200,8,Luxury,High Mileage
1120,Skoda,Superb,2023,Electric,Automatic,1140000,21.4,1500,7,7200,2,Mid Range,High Mileage
1121,Honda,Civic,2021,Diesel,Manual,1920000,26.9,1000,5,10900,4,Mid Range,High Mileage
1122,Toyota,Urban Cruiser,2024,Electric,Manual,1980000,26.6,1800,6,21700,1,Mid Range,High Mileage
1123,Maruti Suzuki,Swift,2016,CNG,Manual,550000,25.2,800,7,12600,9,Budget,High Mileage
1124,Honda,Jazz,2023,Petrol,Manual,440000,28.6,1500,6,21700,2,Budget,High Mileage
1125,Hyundai,Verna,2020,CNG,Manual,900000,12.3,1000,7,20100,5,Budget,Low Mileage
1126,Toyota,Innova,2017,Electric,Manual,2810000,15.4,2000,4,7200,8,Luxury,Low Mileage
1127,Renault,Triber,2015,Petrol,Automatic,1990000,25,1000,6,9800,10,Mid Range,High Mileage
1128,Honda,City,2017,CNG,Automatic,2080000,16.5,2000,4,8800,8,Luxury,Low Mileage
1129,Mahindra,Scorpio,2022,Diesel,Automatic,1690000,27.8,800,5,8600,3,Mid Range,High Mileage
1130,Toyota,Glanza,2015,Petrol,Automatic,410000,20.6,2000,7,15200,10,Budget,High Mileage
1131,Renault,Kiger,2021,Electric,Automatic,3100000,12.2,2000,5,20600,4,Luxury,Low Mileage
1132,Volkswagen,Tiguan,2020,CNG,Automatic,1640000,18,1000,7,11700,5,Mid Range,Low Mileage
1133,Mahindra,Scorpio,2018,CNG,Manual,3370000,18,1500,4,10200,7,Luxury,Low Mileage
1134,Skoda,Kushaq,2018,Electric,Automatic,690000,11.8,1500,4,9800,7,Budget,Low Mileage
1135,Maruti Suzuki,Ertiga,2017,Diesel,Automatic,2310000,20.2,2000,4,9000,8,Luxury,High Mileage
1136,Maruti Suzuki,Ertiga,2019,Electric,Automatic,1250000,18.1,800,6,19100,6,Mid Range,Low Mileage
1137,Hyundai,Creta,2022,Petrol,Manual,1180000,24.6,800,6,15800,3,Mid Range,High Mileage
1138,Renault,Kiger,2017,Diesel,Automatic,1040000,20.6,1000,5,16600,8,Mid Range,High Mileage
1139,Mahindra,XUV700,2015,Electric,Manual,1350000,23.4,2000,5,6800,10,Mid Range,High Mileage
1140,Maruti Suzuki,WagonR,2021,Petrol,Manual,580000,28.4,1500,6,20400,4,Budget,High Mileage
1141,Honda,Amaze,2020,CNG,Automatic,2200000,26.7,2500,7,20400,5,Luxury,High Mileage
1142,Kia,Sonet,2017,Petrol,Manual,1540000,14.9,1200,5,17300,8,Mid Range,Low Mileage
1143,Tata Motors,Tiago,2016,CNG,Manual,490000,24.4,1200,6,9300,9,Budget,High Mileage
1144,Maruti Suzuki,Baleno,2016,CNG,Manual,2930000,16.4,1200,4,12700,9,Luxury,Low Mileage
1145,Hyundai,Verna,2015,Petrol,Manual,3040000,11.9,1000,5,22100,10,Luxury,Low Mileage
1146,Skoda,Octavia,2021,CNG,Automatic,1720000,25.2,2500,7,22400,4,Mid Range,High Mileage
1147,Toyota,Urban Cruiser,2016,CNG,Automatic,2090000,19.1,1800,7,17400,9,Luxury,Low Mileage
1148,Renault,Duster,2017,Petrol,Automatic,3450000,26.2,1800,7,22000,8,Luxury,High Mileage
1149,Skoda,Octavia,2019,Electric,Manual,3490000,16.3,800,7,15100,6,Luxury,Low Mileage
1150,Mahindra,Thar,2015,Petrol,Automatic,2150000,28.2,1800,4,18400,10,Luxury,High Mileage
1151,Maruti Suzuki,Ertiga,2018,Electric,Automatic,2740000,21.2,1200,5,18700,7,Luxury,High Mileage
1152,Hyundai,i10,2022,Diesel,Automatic,2600000,12.6,1800,5,19800,3,Luxury,Low Mileage
1153,Hyundai,Venue,2015,CNG,Manual,3500000,14.3,1200,5,13800,10,Luxury,Low Mileage
1154,Hyundai,Venue,2015,Diesel,Manual,3170000,20.3,1000,4,8300,10,Luxury,High Mileage
1155,Kia,Carens,2023,CNG,Automatic,1100000,22.2,2500,6,17400,2,Mid Range,High Mileage
1156,Kia,Sonet,2019,Diesel,Manual,1240000,15.9,2500,6,18300,6,Mid Range,Low Mileage
1157,Skoda,Superb,2021,Petrol,Automatic,3230000,19,1200,4,6300,4,Luxury,Low Mileage
1158,Renault,Lodgy,2021,Petrol,Manual,3350000,20.7,1800,6,14400,4,Luxury,High Mileage
1159,Kia,Seltos,2021,Diesel,Manual,2790000,25.7,1800,6,7400,4,Luxury,High Mileage
1160,Toyota,Urban Cruiser,2015,Petrol,Manual,850000,26,2500,6,11600,10,Budget,High Mileage
1161,Maruti Suzuki,Swift,2020,CNG,Manual,2060000,19.9,2500,7,8900,5,Luxury,Low Mileage
1162,Maruti Suzuki,Swift,2018,CNG,Automatic,3050000,10.8,1000,4,20700,7,Luxury,Low Mileage
1163,Mahindra,Bolero,2020,Petrol,Manual,2320000,25.8,2000,5,19000,5,Luxury,High Mileage
1164,Kia,Carnival,2023,Diesel,Automatic,2770000,19,2000,4,16400,2,Luxury,Low Mileage
1165,Toyota,Glanza,2020,Electric,Automatic,2520000,27.4,800,5,11600,5,Luxury,High Mileage
1166,Tata Motors,Punch,2020,Electric,Manual,1110000,26,1800,4,20000,5,Mid Range,High Mileage
1167,Hyundai,Verna,2023,Electric,Manual,990000,30,1000,4,16100,2,Budget,High Mileage
1168,Mahindra,XUV700,2015,Diesel,Manual,2660000,13.3,1800,5,17100,10,Luxury,Low Mileage
1169,Hyundai,i10,2019,Diesel,Automatic,2000000,11.4,1200,5,14600,6,Mid Range,Low Mileage
1170,Hyundai,Verna,2020,Petrol,Manual,1120000,14.6,800,4,6900,5,Mid Range,Low Mileage
1171,Skoda,Slavia,2022,Diesel,Manual,1090000,15.3,1200,4,17900,3,Mid Range,Low Mileage
1172,Honda,Civic,2017,Petrol,Automatic,1850000,18.5,1800,7,14900,8,Mid Range,Low Mileage
1173,Maruti Suzuki,Dzire,2023,Electric,Automatic,2820000,14.2,2500,7,11300,2,Luxury,Low Mileage
1174,Skoda,Slavia,2023,Petrol,Automatic,1180000,11.8,1500,5,5800,2,Mid Range,Low Mileage
1175,Maruti Suzuki,Baleno,2021,Petrol,Manual,3100000,28.5,1000,5,11300,4,Luxury,High Mileage
1176,Kia,Sonet,2024,Petrol,Automatic,3320000,28.6,1500,4,14000,1,Luxury,High Mileage
1177,Mahindra,Thar,2018,Electric,Manual,3330000,25.5,1500,5,21900,7,Luxury,High Mileage
1178,Hyundai,i10,2015,Electric,Manual,1440000,20.6,1200,6,11500,10,Mid Range,High Mileage
1179,Tata Motors,Tiago,2023,Diesel,Manual,2340000,28.6,1500,7,24400,2,Luxury,High Mileage
1180,Kia,Seltos,2024,Petrol,Manual,610000,20.4,2000,7,23600,1,Budget,High Mileage
1181,Kia,EV6,2020,Electric,Automatic,2030000,26.6,1000,7,17600,5,Luxury,High Mileage
1182,Kia,Sonet,2022,Electric,Automatic,2750000,19.2,1000,4,8000,3,Luxury,Low Mileage
1183,Volkswagen,Vento,2016,Electric,Manual,3200000,20.7,1800,5,18400,9,Luxury,High Mileage
1184,Toyota,Innova,2019,Diesel,Automatic,2860000,17.8,1200,5,19700,6,Luxury,Low Mileage
1185,Toyota,Innova,2017,Petrol,Automatic,780000,24.2,2500,4,24000,8,Budget,High Mileage
1186,Skoda,Kushaq,2017,Electric,Manual,960000,29.8,1800,7,7400,8,Budget,High Mileage
1187,Tata Motors,Harrier,2021,Diesel,Manual,2840000,24.9,1200,5,20100,4,Luxury,High Mileage
1188,Volkswagen,Vento,2022,Electric,Automatic,1890000,21,2500,7,15000,3,Mid Range,High Mileage
1189,Hyundai,i20,2018,Diesel,Manual,2380000,25,1800,4,7500,7,Luxury,High Mileage
1190,Hyundai,Creta,2020,Petrol,Manual,490000,16.4,1000,7,11100,5,Budget,Low Mileage
1191,Kia,Sonet,2015,Electric,Manual,1240000,25.6,1800,4,22200,10,Mid Range,High Mileage
1192,Renault,Duster,2018,Petrol,Automatic,460000,16.7,1500,7,18300,7,Budget,Low Mileage
1193,Kia,Carnival,2024,Diesel,Automatic,3230000,21.1,800,5,13100,1,Luxury,High Mileage
1194,Mahindra,Bolero,2017,Petrol,Manual,1240000,28.8,800,5,9600,8,Mid Range,High Mileage
1195,Skoda,Slavia,2024,Petrol,Manual,3010000,10.5,800,5,13500,1,Luxury,Low Mileage
1196,Mahindra,XUV700,2022,Petrol,Manual,1120000,28.7,1500,5,15800,3,Mid Range,High Mileage
1197,Tata Motors,Nexon,2024,Petrol,Automatic,1620000,21.3,1000,5,8700,1,Mid Range,High Mileage
1198,Volkswagen,Vento,2019,Electric,Manual,1020000,27,1200,5,13300,6,Mid Range,High Mileage
1199,Honda,Jazz,2017,Electric,Automatic,930000,21.5,2000,7,15900,8,Budget,High Mileage
1200,Honda,Amaze,2018,Petrol,Manual,3420000,12.3,1000,4,22500,7,Luxury,Low Mileage
1201,Maruti Suzuki,Ertiga,2024,Petrol,Manual,1360000,16.2,2500,5,10400,1,Mid Range,Low Mileage
1202,Mahindra,XUV700,2017,Electric,Automatic,410000,10.6,2000,6,5000,8,Budget,Low Mileage
1203,Volkswagen,Polo,2023,Petrol,Manual,1380000,19.6,1500,6,12200,2,Mid Range,Low Mileage
1204,Renault,Duster,2017,Diesel,Manual,600000,24.4,800,7,20500,8,Budget,High Mileage
1205,Tata Motors,Nexon,2018,Electric,Automatic,1740000,16.2,1500,7,23700,7,Mid Range,Low Mileage
1206,Skoda,Rapid,2020,Electric,Automatic,3390000,13.9,800,7,19400,5,Luxury,Low Mileage
1207,Kia,Sonet,2015,Petrol,Automatic,930000,14.8,2000,4,21100,10,Budget,Low Mileage
1208,Honda,Jazz,2021,Diesel,Manual,1920000,19.1,800,5,16400,4,Mid Range,Low Mileage
1209,Mahindra,Thar,2017,CNG,Automatic,3210000,10.3,1000,4,20200,8,Luxury,Low Mileage
1210,Honda,Civic,2016,Electric,Manual,1860000,12.2,2000,7,13000,9,Mid Range,Low Mileage
1211,Maruti Suzuki,Dzire,2020,Electric,Automatic,1520000,11.3,1200,6,6800,5,Mid Range,Low Mileage
1212,Volkswagen,Taigun,2022,Diesel,Automatic,2700000,13.8,1000,7,12700,3,Luxury,Low Mileage
1213,Renault,Kiger,2019,CNG,Automatic,450000,22.8,2500,6,14600,6,Budget,High Mileage
1214,Volkswagen,Polo,2019,CNG,Manual,2680000,11.6,1500,7,25000,6,Luxury,Low Mileage
1215,Hyundai,Venue,2022,Diesel,Automatic,3060000,16.1,800,6,23500,3,Luxury,Low Mileage
1216,Mahindra,Scorpio,2017,Petrol,Manual,1880000,14.5,1200,5,16800,8,Mid Range,Low Mileage
1217,Tata Motors,Altroz,2024,CNG,Automatic,3100000,11.4,800,7,21700,1,Luxury,Low Mileage
1218,Tata Motors,Tiago,2021,CNG,Automatic,2500000,14.5,800,7,9600,4,Luxury,Low Mileage
1219,Tata Motors,Nexon,2015,Diesel,Automatic,1890000,19.7,1000,7,17500,10,Mid Range,Low Mileage
1220,Renault,Kiger,2015,CNG,Automatic,1440000,16.7,800,7,15700,10,Mid Range,Low Mileage
1221,Tata Motors,Nexon,2020,Petrol,Manual,1290000,21.1,2500,6,24400,5,Mid Range,High Mileage
1222,Toyota,Urban Cruiser,2016,Petrol,Automatic,3080000,16.7,1200,4,12400,9,Luxury,Low Mileage
1223,Tata Motors,Tiago,2022,Electric,Manual,1180000,24.3,800,5,5400,3,Mid Range,High Mileage
1224,Toyota,Camry,2021,Diesel,Automatic,2690000,19.7,1200,4,9500,4,Luxury,Low Mileage
1225,Toyota,Fortuner,2020,Electric,Automatic,570000,15.1,1800,6,15400,5,Budget,Low Mileage
1226,Skoda,Rapid,2015,Diesel,Automatic,2950000,20.1,2500,7,16100,10,Luxury,High Mileage
1227,Skoda,Kushaq,2018,Petrol,Automatic,980000,17.1,2000,7,10300,7,Budget,Low Mileage
1228,Skoda,Rapid,2024,CNG,Manual,2500000,11.9,1200,7,11100,1,Luxury,Low Mileage
1229,Maruti Suzuki,Swift,2023,Diesel,Manual,2580000,11.1,1200,4,17100,2,Luxury,Low Mileage
1230,Honda,Civic,2017,Petrol,Automatic,2640000,11.2,1000,6,10100,8,Luxury,Low Mileage
1231,Honda,Amaze,2016,Diesel,Manual,1810000,11.2,2500,5,13500,9,Mid Range,Low Mileage
1232,Mahindra,Bolero,2023,CNG,Manual,590000,26.6,800,4,15000,2,Budget,High Mileage
1233,Maruti Suzuki,Ertiga,2015,CNG,Automatic,2010000,18.2,1000,7,5000,10,Luxury,Low Mileage
1234,Honda,Civic,2024,Electric,Automatic,2000000,22.1,1200,6,22000,1,Mid Range,High Mileage
1235,Maruti Suzuki,WagonR,2024,Diesel,Automatic,1930000,16.4,2000,6,21300,1,Mid Range,Low Mileage
1236,Volkswagen,Virtus,2019,CNG,Manual,2530000,25.5,1200,4,9300,6,Luxury,High Mileage
1237,Volkswagen,Tiguan,2021,CNG,Manual,1610000,14.7,1200,5,6600,4,Mid Range,Low Mileage
1238,Kia,Seltos,2017,Electric,Manual,650000,11.1,2000,7,20800,8,Budget,Low Mileage
1239,Kia,Sonet,2016,Diesel,Automatic,1310000,21.6,800,7,11400,9,Mid Range,High Mileage
1240,Volkswagen,Taigun,2023,Diesel,Automatic,410000,19,1000,4,22600,2,Budget,Low Mileage
1241,Toyota,Innova,2024,Diesel,Automatic,660000,16.6,2500,7,9000,1,Budget,Low Mileage
1242,Volkswagen,Vento,2019,CNG,Manual,3050000,25,2500,7,15200,6,Luxury,High Mileage
1243,Toyota,Glanza,2022,Electric,Manual,2270000,24.7,2500,4,15500,3,Luxury,High Mileage
1244,Toyota,Camry,2024,Petrol,Manual,1950000,20.9,2500,6,5600,1,Mid Range,High Mileage
1245,Skoda,Slavia,2019,Petrol,Automatic,2270000,18.9,1200,5,24000,6,Luxury,Low Mileage
1246,Hyundai,i10,2019,Electric,Automatic,2340000,12.6,1800,5,6200,6,Luxury,Low Mileage
1247,Hyundai,Venue,2017,Petrol,Automatic,1910000,24.3,1000,4,20000,8,Mid Range,High Mileage
1248,Honda,Amaze,2024,Electric,Automatic,2510000,19.2,2000,4,8800,1,Luxury,Low Mileage
1249,Toyota,Urban Cruiser,2023,CNG,Automatic,1090000,25.9,1800,6,8500,2,Mid Range,High Mileage
1250,Kia,Sonet,2017,Electric,Automatic,1140000,26.4,1000,5,21400,8,Mid Range,High Mileage
1251,Hyundai,i10,2024,Petrol,Automatic,450000,29,2000,4,24600,1,Budget,High Mileage
1252,Toyota,Camry,2020,Petrol,Manual,880000,17.3,2500,5,7700,5,Budget,Low Mileage
1253,Hyundai,i10,2021,CNG,Automatic,1830000,11.7,1800,5,18900,4,Mid Range,Low Mileage
1254,Tata Motors,Nexon,2022,Electric,Automatic,2800000,17,1500,5,6000,3,Luxury,Low Mileage
1255,Honda,Jazz,2015,Electric,Manual,560000,28.6,800,6,24200,10,Budget,High Mileage
1256,Hyundai,Venue,2016,CNG,Automatic,1480000,16,1800,5,17900,9,Mid Range,Low Mileage
1257,Kia,Seltos,2017,CNG,Manual,430000,25.1,1800,5,21000,8,Budget,High Mileage
1258,Kia,Carnival,2024,Petrol,Manual,3400000,25.4,1800,6,20500,1,Luxury,High Mileage
1259,Volkswagen,Taigun,2024,Diesel,Manual,680000,20,2500,6,8600,1,Budget,High Mileage
1260,Maruti Suzuki,Dzire,2017,CNG,Manual,1190000,16.2,2500,7,8600,8,Mid Range,Low Mileage
1261,Tata Motors,Punch,2018,Diesel,Automatic,990000,18.5,1800,4,6100,7,Budget,Low Mileage
1262,Toyota,Fortuner,2023,Diesel,Manual,960000,10.6,1000,7,16100,2,Budget,Low Mileage
1263,Mahindra,XUV700,2017,Diesel,Manual,2740000,23.8,800,6,11000,8,Luxury,High Mileage
1264,Skoda,Rapid,2016,Electric,Manual,800000,26.5,800,5,15100,9,Budget,High Mileage
1265,Toyota,Fortuner,2020,Electric,Automatic,670000,29.1,800,5,23300,5,Budget,High Mileage
1266,Renault,Lodgy,2019,CNG,Automatic,2550000,17.1,800,4,19900,6,Luxury,Low Mileage
1267,Volkswagen,Tiguan,2018,Petrol,Manual,2460000,27,2500,7,13000,7,Luxury,High Mileage
1268,Skoda,Kushaq,2015,CNG,Automatic,750000,22.5,1200,4,14900,10,Budget,High Mileage
1269,Volkswagen,Taigun,2015,Electric,Manual,1810000,26.3,1000,5,15900,10,Mid Range,High Mileage
1270,Maruti Suzuki,Ertiga,2024,Electric,Automatic,1200000,26.5,2500,6,6100,1,Mid Range,High Mileage
1271,Tata Motors,Harrier,2019,Electric,Manual,870000,12.4,1800,7,11600,6,Budget,Low Mileage
1272,Hyundai,Venue,2023,Petrol,Automatic,870000,19.6,1500,5,6600,2,Budget,Low Mileage
1273,Mahindra,Bolero,2024,Electric,Automatic,3140000,18.2,1800,4,18800,1,Luxury,Low Mileage
1274,Honda,Amaze,2019,Diesel,Manual,2550000,28.1,1000,5,8600,6,Luxury,High Mileage
1275,Hyundai,Venue,2016,Petrol,Manual,1520000,14.3,2500,7,21600,9,Mid Range,Low Mileage
1276,Toyota,Urban Cruiser,2019,Electric,Automatic,3230000,28.6,1000,6,24300,6,Luxury,High Mileage
1277,Skoda,Octavia,2016,Electric,Manual,1980000,23.3,2000,6,24700,9,Mid Range,High Mileage
1278,Honda,WR-V,2022,Diesel,Automatic,3260000,10.7,2500,4,6200,3,Luxury,Low Mileage
